projectId,status,updateTime,guaranteeWay,guaranteeContent,guarantorOrAgency,extraGuarantee
10000010000003163,9,2015-03-16 18:06:45,1,0,蒋花,0
10000010000003164,10,2015-04-18 18:06:45,1,1,王静,0
10000010000003165,10,2015-03-17 18:06:45,0,0,周花,0
10000010000003166,10,2015-04-12 18:06:45,1,1,何星,0
10000010000003167,10,2015-04-03 18:06:45,1,0,朱修,0
10000010000003168,10,2015-06-08 18:06:45,1,1,潘峰,1
10000010000003169,9,2015-04-01 18:06:45,1,1,韩雨,1
10000010000003170,9,2015-05-04 18:06:45,0,1,李赏,1
10000010000003171,10,2015-04-25 18:06:45,1,0,钱晓东,0
10000010000003172,9,2015-04-30 18:06:45,1,0,钱花,0
10000010000003173,9,2015-03-16 18:06:45,1,0,韩总,0
10000010000003174,9,2015-03-18 18:06:45,0,1,沈花,1
10000010000003175,9,2015-03-26 18:06:45,1,0,陈赏,1
10000010000003176,9,2015-04-22 18:06:45,1,1,孙贤重,1
10000010000003177,10,2015-03-24 18:06:45,0,1,朱明浩,0
10000010000003178,10,2015-03-22 18:06:45,1,1,郑浩,1
10000010000003179,10,2015-04-11 18:06:45,0,1,钱明浩,1
10000010000003180,9,2015-05-16 18:06:45,0,1,张小小,1
10000010000003181,10,2015-03-20 18:06:45,0,0,朱小小,0
10000010000003182,10,2015-05-05 18:06:45,0,0,刘修,0
10000010000003183,10,2015-05-15 18:06:45,0,1,陈晓东,1
10000010000003184,9,2015-04-13 18:06:45,1,1,钱龙,0
10000010000003185,10,2015-05-30 18:06:45,1,0,韩娜娜,1
10000010000003186,9,2015-04-09 18:06:45,0,0,张星,1
10000010000003187,10,2015-04-28 18:06:45,0,1,冯明浩,1
10000010000003188,9,2015-05-03 18:06:45,0,1,钱星,1
10000010000003189,9,2015-03-25 18:06:45,1,0,何夜,0
10000010000003190,9,2015-03-31 18:06:45,0,0,朱一菲,0
10000010000003191,9,2015-04-03 18:06:45,0,0,柳龙,0
10000010000003192,9,2015-03-23 18:06:45,1,0,何亮亮,1
10000010000003193,10,2015-04-27 18:06:45,0,0,钱阳,1
10000010000003194,9,2015-03-31 18:06:45,0,0,冯浙东,1
10000010000003195,9,2015-05-24 18:06:45,0,0,卫娜娜,1
10000010000003196,10,2015-04-21 18:06:45,0,0,潘贤重,1
10000010000003197,9,2015-04-29 18:06:45,1,0,陈娜娜,1
10000010000003198,9,2015-03-13 18:06:45,1,1,陈修,1
10000010000003199,9,2015-04-04 18:06:45,1,0,冯修,1
10000010000003200,9,2015-06-09 18:06:45,0,0,赵小小,0
10000010000003201,10,2015-05-19 18:06:45,1,0,李天明,0
10000010000003202,9,2015-05-27 18:06:45,0,1,杨星,0
10000010000003203,9,2015-03-22 18:06:45,1,0,朱浙东,0
10000010000003204,10,2015-05-18 18:06:45,1,0,钱阳,0
10000010000003205,9,2015-05-31 18:06:45,1,1,王晓东,0
10000010000003206,10,2015-05-26 18:06:45,1,1,沈浩,1
10000010000003207,9,2015-04-15 18:06:45,0,0,周月月,1
10000010000003208,9,2015-03-29 18:06:45,1,0,钱阳,1
10000010000003209,10,2015-06-09 18:06:45,0,0,冯修,1
10000010000003210,10,2015-03-27 18:06:45,1,1,王雨,0
10000010000003211,10,2015-06-09 18:06:45,1,1,张阳,0
10000010000003212,9,2015-03-14 18:06:45,0,1,朱夜,1
10000010000003213,10,2015-03-27 18:06:45,0,0,沈赏,0
10000010000003214,9,2015-04-11 18:06:45,1,0,马雨,0
10000010000003215,9,2015-04-04 18:06:45,1,0,韩浙东,0
10000010000003216,10,2015-04-15 18:06:45,0,0,周明浩,0
10000010000003217,9,2015-05-28 18:06:45,0,0,钱浩,1
10000010000003218,9,2015-05-12 18:06:45,0,1,韩明浩,1
10000010000003219,9,2015-06-06 18:06:45,1,1,李年,0
10000010000003220,9,2015-05-27 18:06:45,1,0,孙赏,0
10000010000003221,9,2015-03-18 18:06:45,0,1,郑峰,0
10000010000003222,10,2015-04-30 18:06:45,1,0,郑星,0
10000010000003223,9,2015-06-06 18:06:45,0,1,赵夜,1
10000010000003224,10,2015-04-30 18:06:45,0,1,孙一菲,1
10000010000003225,10,2015-04-24 18:06:45,0,1,卫年,0
10000010000003226,10,2015-06-03 18:06:45,1,1,沈浙东,1
10000010000003227,9,2015-05-17 18:06:45,0,0,李贤重,0
10000010000003228,10,2015-06-05 18:06:45,0,1,胡天明,0
10000010000003229,10,2015-06-07 18:06:45,0,0,何浩,0
10000010000003230,10,2015-04-15 18:06:45,0,0,马阳,1
10000010000003231,9,2015-05-31 18:06:45,1,0,沈娜娜,1
10000010000003232,9,2015-05-02 18:06:45,1,1,张年,0
10000010000003233,10,2015-03-13 18:06:45,1,0,朱星,1
10000010000003234,10,2015-04-27 18:06:45,1,0,刘雨,1
10000010000003235,9,2015-04-10 18:06:45,1,1,陈夜,1
10000010000003236,9,2015-03-20 18:06:45,0,1,何雨,0
10000010000003237,9,2015-03-23 18:06:45,0,0,柳楠楠,1
10000010000003238,10,2015-06-09 18:06:45,0,0,吴晓东,0
10000010000003239,9,2015-04-08 18:06:45,1,1,卫夜,1
10000010000003240,9,2015-04-30 18:06:45,1,1,李亮亮,1
10000010000003241,10,2015-06-08 18:06:45,0,0,孙阳,1
10000010000003242,10,2015-05-02 18:06:45,1,0,何晓东,0
10000010000003243,9,2015-04-26 18:06:45,1,0,孙赏,0
10000010000003244,9,2015-05-21 18:06:45,0,0,吴星,0
10000010000003245,10,2015-05-27 18:06:45,0,0,沈浩,1
10000010000003246,10,2015-03-24 18:06:45,0,1,李小小,1
10000010000003247,9,2015-05-24 18:06:45,0,1,马浩,0
10000010000003248,9,2015-04-03 18:06:45,0,1,王浩,1
10000010000003249,10,2015-05-10 18:06:45,1,1,韩一菲,0
10000010000003250,10,2015-05-08 18:06:45,0,0,赵一菲,0
10000010000003251,9,2015-05-30 18:06:45,0,1,郑赏,0
10000010000003252,9,2015-06-01 18:06:45,0,0,李浩,1
10000010000003253,10,2015-03-24 18:06:45,1,1,钱浙东,0
10000010000003254,9,2015-05-22 18:06:45,0,0,郑晓东,0
10000010000003255,9,2015-05-03 18:06:45,1,1,胡一菲,1
10000010000003256,10,2015-03-21 18:06:45,1,0,蒋楠楠,1
10000010000003257,9,2015-05-03 18:06:45,0,0,钱娜娜,1
10000010000003258,9,2015-03-28 18:06:45,1,1,吴静,0
10000010000003259,9,2015-05-20 18:06:45,1,0,郑浙东,1
10000010000003260,9,2015-05-13 18:06:45,1,0,吴夜,1
10000010000003261,9,2015-03-19 18:06:45,0,1,周浙东,1
10000010000003262,9,2015-03-12 18:06:45,0,0,何年,1
10000010000003263,9,2015-06-02 18:06:45,1,0,马年,0
10000010000003264,9,2015-04-10 18:06:45,0,0,张小小,0
10000010000003265,9,2015-04-15 18:06:45,0,0,马赏,0
10000010000003266,9,2015-05-29 18:06:45,0,1,马夜,0
10000010000003267,9,2015-03-25 18:06:45,1,0,钱小小,0
10000010000003268,9,2015-04-06 18:06:45,1,0,杨月月,1
10000010000003269,10,2015-05-19 18:06:45,1,1,韩浙东,1
10000010000003270,9,2015-04-27 18:06:45,0,0,钱峰,1
10000010000003271,10,2015-04-28 18:06:45,0,0,卫楠楠,1
10000010000003272,10,2015-05-28 18:06:45,1,1,钱亮亮,0
10000010000003273,10,2015-04-27 18:06:45,1,1,胡天明,0
10000010000003274,9,2015-05-03 18:06:45,1,1,陈浩,0
10000010000003275,9,2015-06-06 18:06:45,0,0,杨贤重,0
10000010000003276,9,2015-03-26 18:06:45,0,1,张总,0
10000010000003277,9,2015-04-18 18:06:45,0,1,何月月,0
10000010000003278,10,2015-03-29 18:06:45,1,0,刘峰,1
10000010000003279,10,2015-05-24 18:06:45,1,0,柳静,1
10000010000003280,9,2015-04-09 18:06:45,1,1,柳小小,0
10000010000003281,9,2015-05-14 18:06:45,1,1,钱浙东,0
10000010000003282,10,2015-03-22 18:06:45,1,0,何明浩,0
10000010000003283,9,2015-05-28 18:06:45,0,0,周浙东,0
10000010000003284,9,2015-04-16 18:06:45,0,0,杨一菲,1
10000010000003285,9,2015-05-05 18:06:45,1,0,胡星,1
10000010000003286,10,2015-05-19 18:06:45,0,1,钱星,0
10000010000003287,9,2015-04-17 18:06:45,0,1,陈龙,1
10000010000003288,9,2015-05-13 18:06:45,1,0,钱阳,0
10000010000003289,10,2015-03-21 18:06:45,0,0,赵阳,1
10000010000003290,10,2015-03-17 18:06:45,1,0,杨总,0
10000010000003291,9,2015-05-03 18:06:45,1,1,卫峰,1
10000010000003292,9,2015-03-24 18:06:45,0,0,郑天明,1
10000010000003293,10,2015-03-13 18:06:45,0,1,杨月月,1
10000010000003294,9,2015-03-13 18:06:45,0,0,陈花,1
10000010000003295,10,2015-04-22 18:06:45,0,1,李阳,0
10000010000003296,9,2015-05-12 18:06:45,0,1,李晓东,0
10000010000003297,9,2015-04-29 18:06:45,0,0,孙龙,1
10000010000003298,9,2015-04-25 18:06:45,1,0,钱星,0
10000010000003299,9,2015-04-02 18:06:45,0,1,王修,1
10000010000003300,10,2015-04-26 18:06:45,0,0,卫龙,1
10000010000003301,9,2015-06-06 18:06:45,0,1,吴花,1
10000010000003302,9,2015-06-06 18:06:45,0,0,沈修,1
10000010000003303,9,2015-03-28 18:06:45,0,0,陈月月,1
10000010000003304,9,2015-04-02 18:06:45,0,0,马小小,0
10000010000003305,10,2015-05-28 18:06:45,1,0,钱浩,1
10000010000003306,10,2015-05-05 18:06:45,0,0,潘星,1
10000010000003307,10,2015-03-16 18:06:45,1,1,杨小小,0
10000010000003308,9,2015-05-27 18:06:45,1,0,郑楠楠,0
10000010000003309,10,2015-05-05 18:06:45,1,0,陈修,1
10000010000003310,10,2015-05-16 18:06:45,0,0,刘明浩,0
10000010000003311,10,2015-04-12 18:06:45,0,1,潘月月,1
10000010000003312,9,2015-06-09 18:06:45,0,0,刘亮亮,1
10000010000003313,9,2015-06-08 18:06:45,1,1,杨楠楠,0
10000010000003314,9,2015-05-31 18:06:45,0,1,李年,0
10000010000003315,9,2015-03-18 18:06:45,1,0,潘月月,1
10000010000003316,10,2015-03-27 18:06:45,0,1,郑龙,0
10000010000003317,10,2015-05-05 18:06:45,1,0,赵夜,1
10000010000003318,10,2015-06-05 18:06:45,0,0,周晓东,0
10000010000003319,9,2015-05-18 18:06:45,1,1,钱月月,1
10000010000003320,9,2015-04-09 18:06:45,1,1,潘浩,0
10000010000003321,10,2015-03-23 18:06:45,0,0,周修,1
10000010000003322,9,2015-03-14 18:06:45,1,1,冯赏,1
10000010000003323,10,2015-03-26 18:06:45,0,1,冯明浩,0
10000010000003324,10,2015-05-24 18:06:45,1,0,潘小小,1
10000010000003325,9,2015-05-06 18:06:45,0,0,韩年,0
10000010000003326,10,2015-04-09 18:06:45,0,1,刘雨,1
10000010000003327,9,2015-04-26 18:06:45,0,1,沈一菲,0
10000010000003328,9,2015-06-09 18:06:45,1,0,潘亮亮,0
10000010000003329,9,2015-05-19 18:06:45,0,1,马峰,0
10000010000003330,10,2015-03-17 18:06:45,1,1,孙天明,0
10000010000003331,10,2015-04-02 18:06:45,0,0,蒋娜娜,0
10000010000003332,9,2015-03-13 18:06:45,0,0,胡年,1
10000010000003333,10,2015-05-13 18:06:45,1,0,周年,0
10000010000003334,10,2015-04-23 18:06:45,1,0,李明浩,0
10000010000003335,10,2015-03-18 18:06:45,0,0,杨明浩,0
10000010000003336,9,2015-04-19 18:06:45,1,1,潘静,1
10000010000003337,10,2015-05-13 18:06:45,1,0,周夜,0
10000010000003338,10,2015-05-07 18:06:45,1,1,孙浩,0
10000010000003339,9,2015-05-14 18:06:45,0,0,周小小,0
10000010000003340,10,2015-05-12 18:06:45,0,0,赵娜娜,0
10000010000003341,9,2015-04-03 18:06:45,1,1,钱亮亮,1
10000010000003342,9,2015-05-09 18:06:45,1,0,钱赏,0
10000010000003343,9,2015-05-04 18:06:45,0,1,赵明浩,0
10000010000003344,10,2015-04-26 18:06:45,0,0,吴星,1
10000010000003345,10,2015-04-29 18:06:45,1,0,卫亮亮,1
10000010000003346,10,2015-04-19 18:06:45,1,0,马龙,1
10000010000003347,9,2015-04-28 18:06:45,1,0,郑总,1
10000010000003348,10,2015-05-08 18:06:45,0,1,柳总,0
10000010000003349,10,2015-04-20 18:06:45,0,0,潘月月,1
10000010000003350,9,2015-03-30 18:06:45,1,1,朱星,0
10000010000003351,9,2015-04-12 18:06:45,0,1,胡贤重,1
10000010000003352,10,2015-05-25 18:06:45,1,0,陈浩,0
10000010000003353,10,2015-05-28 18:06:45,1,0,周峰,0
10000010000003354,9,2015-04-16 18:06:45,0,1,冯贤重,1
10000010000003355,10,2015-03-30 18:06:45,1,0,周年,1
10000010000003356,9,2015-04-18 18:06:45,0,1,李小小,1
10000010000003357,9,2015-04-30 18:06:45,0,1,潘雨,0
10000010000003358,10,2015-04-10 18:06:45,1,0,周雨,0
10000010000003359,10,2015-05-20 18:06:45,1,1,赵明浩,0
10000010000003360,10,2015-05-06 18:06:45,1,1,马小小,0
10000010000003361,9,2015-05-10 18:06:45,1,1,赵一菲,1
10000010000003362,10,2015-04-01 18:06:45,0,1,王静,1
10000010000003363,10,2015-04-08 18:06:45,1,0,冯峰,1
10000010000003364,10,2015-05-25 18:06:45,1,1,胡修,1
10000010000003365,9,2015-05-23 18:06:45,1,0,马夜,0
10000010000003366,10,2015-05-01 18:06:45,1,1,王一菲,0
10000010000003367,10,2015-06-05 18:06:45,1,0,吴雨,1
10000010000003368,10,2015-06-07 18:06:45,0,1,何总,1
10000010000003369,10,2015-03-29 18:06:45,0,0,张星,0
10000010000003370,10,2015-05-26 18:06:45,1,0,孙阳,1
10000010000003371,9,2015-05-16 18:06:45,1,0,张花,1
10000010000003372,9,2015-05-13 18:06:45,0,0,郑月月,0
10000010000003373,9,2015-05-26 18:06:45,1,0,李龙,1
10000010000003374,10,2015-04-25 18:06:45,1,1,胡娜娜,0
10000010000003375,9,2015-05-24 18:06:45,0,1,马一菲,1
10000010000003376,10,2015-04-27 18:06:45,0,1,刘赏,1
10000010000003377,9,2015-04-10 18:06:45,1,1,冯龙,1
10000010000003378,9,2015-05-05 18:06:45,0,0,钱总,0
10000010000003379,10,2015-04-06 18:06:45,0,0,赵浙东,0
10000010000003380,10,2015-03-29 18:06:45,0,0,郑年,0
10000010000003381,10,2015-05-11 18:06:45,0,1,朱修,0
10000010000003382,9,2015-04-13 18:06:45,0,0,孙峰,0
10000010000003383,10,2015-04-02 18:06:45,0,0,钱天明,0
10000010000003384,10,2015-04-13 18:06:45,1,0,杨月月,1
10000010000003385,10,2015-05-13 18:06:45,0,0,柳楠楠,0
10000010000003386,9,2015-04-28 18:06:45,0,1,王贤重,1
10000010000003387,9,2015-03-19 18:06:45,1,0,蒋修,0
10000010000003388,9,2015-05-21 18:06:45,1,1,柳峰,1
10000010000003389,9,2015-05-17 18:06:45,0,1,潘贤重,1
10000010000003390,9,2015-03-23 18:06:45,0,0,沈贤重,0
10000010000003391,9,2015-04-17 18:06:45,1,1,杨天明,0
10000010000003392,9,2015-03-20 18:06:45,1,1,蒋赏,1
10000010000003393,9,2015-04-10 18:06:45,0,0,胡赏,0
10000010000003394,10,2015-04-14 18:06:45,0,0,钱楠楠,1
10000010000003395,9,2015-04-03 18:06:45,1,1,朱花,1
10000010000003396,9,2015-04-13 18:06:45,1,1,马总,0
10000010000003397,10,2015-05-18 18:06:45,0,0,刘星,1
10000010000003398,9,2015-05-21 18:06:45,0,0,陈赏,1
10000010000003399,10,2015-06-04 18:06:45,0,0,沈赏,1
10000010000003400,10,2015-06-09 18:06:45,0,0,钱赏,0
10000010000003401,9,2015-04-01 18:06:45,1,0,蒋浙东,1
10000010000003402,10,2015-05-06 18:06:45,0,0,何修,1
10000010000003403,9,2015-05-26 18:06:45,0,0,沈夜,1
10000010000003404,9,2015-04-19 18:06:45,0,0,郑一菲,0
10000010000003405,10,2015-04-11 18:06:45,1,0,冯年,1
10000010000003406,9,2015-04-03 18:06:45,1,0,钱阳,1
10000010000003407,10,2015-04-02 18:06:45,1,0,卫星,1
10000010000003408,10,2015-03-19 18:06:45,1,0,朱花,1
10000010000003409,10,2015-03-20 18:06:45,1,0,蒋月月,1
10000010000003410,9,2015-05-15 18:06:45,0,0,冯小小,1
10000010000003411,10,2015-03-30 18:06:45,1,1,马浙东,0
10000010000003412,10,2015-04-21 18:06:45,1,0,何星,0
10000010000003413,10,2015-05-19 18:06:45,1,0,韩贤重,0
10000010000003414,9,2015-05-14 18:06:45,0,0,王赏,0
10000010000003415,9,2015-05-09 18:06:45,1,1,张明浩,1
10000010000003416,10,2015-06-04 18:06:45,0,0,孙浙东,1
10000010000003417,9,2015-04-24 18:06:45,1,1,张星,1
10000010000003418,10,2015-04-08 18:06:45,1,0,张花,0
10000010000003419,10,2015-05-26 18:06:45,0,1,潘赏,0
10000010000003420,9,2015-05-18 18:06:45,0,0,韩阳,1
10000010000003421,9,2015-04-02 18:06:45,1,0,孙亮亮,1
10000010000003422,9,2015-04-11 18:06:45,1,1,韩浙东,0
10000010000003423,10,2015-05-13 18:06:45,0,0,柳静,1
10000010000003424,9,2015-05-10 18:06:45,1,0,钱楠楠,0
10000010000003425,9,2015-03-28 18:06:45,0,1,朱年,0
10000010000003426,10,2015-05-29 18:06:45,0,1,钱一菲,0
10000010000003427,10,2015-04-04 18:06:45,0,0,蒋花,0
10000010000003428,10,2015-03-28 18:06:45,0,0,王一菲,0
10000010000003429,9,2015-04-29 18:06:45,0,0,何阳,1
10000010000003430,9,2015-03-17 18:06:45,0,1,张夜,0
10000010000003431,10,2015-05-27 18:06:45,1,0,潘一菲,0
10000010000003432,10,2015-05-16 18:06:45,0,1,卫年,0
10000010000003433,9,2015-05-23 18:06:45,1,0,杨夜,1
10000010000003434,10,2015-05-26 18:06:45,0,0,钱赏,1
10000010000003435,9,2015-04-06 18:06:45,1,0,卫明浩,0
10000010000003436,9,2015-03-12 18:06:45,0,1,冯夜,1
10000010000003437,10,2015-05-10 18:06:45,0,0,冯贤重,1
10000010000003438,9,2015-03-26 18:06:45,0,0,冯年,1
10000010000003439,10,2015-04-28 18:06:45,1,0,韩亮亮,0
10000010000003440,10,2015-04-27 18:06:45,0,0,吴花,1
10000010000003441,10,2015-06-03 18:06:45,0,0,蒋天明,0
10000010000003442,10,2015-05-12 18:06:45,0,0,蒋浙东,0
10000010000003443,10,2015-04-06 18:06:45,0,0,杨花,1
10000010000003444,10,2015-04-26 18:06:45,1,1,孙龙,1
10000010000003445,10,2015-04-14 18:06:45,0,1,王一菲,0
10000010000003446,9,2015-05-11 18:06:45,1,1,孙夜,1
10000010000003447,10,2015-05-26 18:06:45,1,1,孙明浩,0
10000010000003448,9,2015-03-29 18:06:45,0,1,吴娜娜,0
10000010000003449,10,2015-03-15 18:06:45,1,1,郑龙,1
10000010000003450,10,2015-05-30 18:06:45,1,0,杨小小,1
10000010000003451,9,2015-04-22 18:06:45,1,0,赵年,0
10000010000003452,10,2015-03-17 18:06:45,0,0,潘星,1
10000010000003453,10,2015-05-17 18:06:45,0,0,赵峰,0
10000010000003454,10,2015-03-28 18:06:45,0,1,蒋星,0
10000010000003455,9,2015-03-22 18:06:45,1,0,韩一菲,1
10000010000003456,9,2015-05-02 18:06:45,0,1,杨阳,1
10000010000003457,10,2015-04-15 18:06:45,1,1,孙亮亮,1
10000010000003458,10,2015-04-11 18:06:45,0,0,钱静,1
10000010000003459,10,2015-04-29 18:06:45,1,1,蒋浙东,1
10000010000003460,10,2015-05-27 18:06:45,0,0,刘明浩,1
10000010000003461,10,2015-05-19 18:06:45,0,1,钱赏,1
10000010000003462,10,2015-03-31 18:06:45,0,0,冯楠楠,0
10000010000003463,9,2015-04-28 18:06:45,1,1,胡赏,0
10000010000003464,10,2015-05-15 18:06:45,0,0,吴月月,1
10000010000003465,9,2015-06-09 18:06:45,1,1,何娜娜,0
10000010000003466,10,2015-04-25 18:06:45,1,0,张小小,0
10000010000003467,9,2015-04-18 18:06:45,1,1,柳明浩,1
10000010000003468,9,2015-06-07 18:06:45,1,1,孙峰,1
10000010000003469,10,2015-03-28 18:06:45,0,0,赵修,0
10000010000003470,9,2015-04-02 18:06:45,1,0,钱年,1
10000010000003471,9,2015-03-22 18:06:45,0,1,潘天明,0
10000010000003472,9,2015-03-27 18:06:45,0,0,杨修,1
10000010000003473,9,2015-04-23 18:06:45,1,1,周小小,0
10000010000003474,9,2015-03-13 18:06:45,1,1,钱浩,0
10000010000003475,9,2015-05-01 18:06:45,1,0,陈贤重,1
10000010000003476,10,2015-03-25 18:06:45,1,1,陈静,1
10000010000003477,9,2015-04-08 18:06:45,1,0,冯天明,1
10000010000003478,9,2015-04-17 18:06:45,0,1,陈龙,0
10000010000003479,9,2015-03-13 18:06:45,1,1,潘静,1
10000010000003480,10,2015-03-27 18:06:45,1,0,孙月月,0
10000010000003481,9,2015-04-15 18:06:45,1,0,韩晓东,1
10000010000003482,10,2015-04-23 18:06:45,1,0,刘静,0
10000010000003483,10,2015-05-24 18:06:45,1,0,沈贤重,0
10000010000003484,10,2015-04-16 18:06:45,1,1,刘峰,0
10000010000003485,9,2015-05-05 18:06:45,1,1,马雨,0
10000010000003486,9,2015-05-16 18:06:45,1,1,刘天明,0
10000010000003487,10,2015-04-14 18:06:45,0,1,陈浙东,0
10000010000003488,9,2015-05-22 18:06:45,1,1,李晓东,0
10000010000003489,9,2015-06-04 18:06:45,0,1,陈赏,0
10000010000003490,9,2015-05-27 18:06:45,1,1,潘龙,0
10000010000003491,10,2015-06-09 18:06:45,1,1,马小小,0
10000010000003492,9,2015-03-16 18:06:45,1,0,吴年,1
10000010000003493,10,2015-05-29 18:06:45,1,1,蒋楠楠,0
10000010000003494,9,2015-04-23 18:06:45,0,1,钱阳,1
10000010000003495,10,2015-03-18 18:06:45,1,1,卫龙,1
10000010000003496,9,2015-05-05 18:06:45,1,1,张浙东,0
10000010000003497,9,2015-04-18 18:06:45,1,1,蒋龙,1
10000010000003498,10,2015-05-09 18:06:45,0,0,郑总,0
10000010000003499,10,2015-06-02 18:06:45,1,0,杨娜娜,1
10000010000003500,9,2015-03-24 18:06:45,0,1,卫晓东,1
10000010000003501,9,2015-03-27 18:06:45,0,0,杨小小,1
10000010000003502,9,2015-04-16 18:06:45,0,0,冯贤重,0
10000010000003503,9,2015-05-23 18:06:45,0,0,孙天明,0
10000010000003504,10,2015-03-15 18:06:45,0,1,王浩,1
10000010000003505,10,2015-05-03 18:06:45,0,1,周浩,0
10000010000003506,9,2015-03-29 18:06:45,1,1,马浙东,0
10000010000003507,9,2015-06-01 18:06:45,1,1,赵明浩,0
10000010000003508,10,2015-05-25 18:06:45,1,0,胡峰,0
10000010000003509,10,2015-04-28 18:06:45,1,1,韩楠楠,1
10000010000003510,9,2015-06-05 18:06:45,0,1,朱娜娜,0
10000010000003511,9,2015-05-19 18:06:45,0,1,周贤重,1
10000010000003512,9,2015-03-23 18:06:45,1,0,蒋花,1
10000010000003513,9,2015-05-04 18:06:45,0,0,朱峰,0
10000010000003514,9,2015-03-15 18:06:45,1,0,卫总,1
10000010000003515,10,2015-04-24 18:06:45,0,0,何年,0
10000010000003516,9,2015-03-19 18:06:45,1,1,何静,1
10000010000003517,9,2015-05-06 18:06:45,0,1,沈峰,1
10000010000003518,10,2015-04-25 18:06:45,0,1,冯月月,1
10000010000003519,10,2015-03-19 18:06:45,1,0,钱赏,0
10000010000003520,9,2015-05-03 18:06:45,1,0,胡雨,0
10000010000003521,9,2015-06-04 18:06:45,1,1,韩阳,1
10000010000003522,9,2015-05-14 18:06:45,0,1,钱娜娜,1
10000010000003523,9,2015-03-30 18:06:45,0,0,柳修,0
10000010000003524,10,2015-03-19 18:06:45,0,1,孙一菲,0
10000010000003525,9,2015-06-08 18:06:45,1,1,李月月,0
10000010000003526,10,2015-03-24 18:06:45,0,1,钱娜娜,1
10000010000003527,9,2015-05-17 18:06:45,0,1,孙楠楠,1
10000010000003528,10,2015-04-30 18:06:45,1,0,杨贤重,0
10000010000003529,9,2015-05-15 18:06:45,1,1,胡静,0
10000010000003530,10,2015-04-22 18:06:45,1,0,王赏,1
10000010000003531,9,2015-04-19 18:06:45,1,1,赵花,1
10000010000003532,10,2015-04-25 18:06:45,1,1,朱星,0
10000010000003533,9,2015-05-31 18:06:45,0,0,周贤重,0
10000010000003534,10,2015-05-17 18:06:45,1,1,王浙东,1
10000010000003535,9,2015-03-21 18:06:45,0,1,何赏,1
10000010000003536,9,2015-05-01 18:06:45,1,1,张一菲,1
10000010000003537,9,2015-04-24 18:06:45,0,1,马晓东,0
10000010000003538,9,2015-05-24 18:06:45,0,0,孙阳,1
10000010000003539,10,2015-05-21 18:06:45,0,1,孙一菲,0
10000010000003540,10,2015-05-01 18:06:45,1,1,周雨,0
10000010000003541,9,2015-03-17 18:06:45,1,0,蒋楠楠,1
10000010000003542,10,2015-05-05 18:06:45,0,1,冯楠楠,1
10000010000003543,9,2015-04-07 18:06:45,0,1,胡静,0
10000010000003544,10,2015-04-19 18:06:45,0,0,何夜,0
10000010000003545,10,2015-04-20 18:06:45,1,0,张花,0
10000010000003546,10,2015-05-31 18:06:45,0,0,周修,0
10000010000003547,9,2015-05-24 18:06:45,0,0,吴花,1
10000010000003548,10,2015-03-30 18:06:45,1,1,吴天明,0
10000010000003549,9,2015-03-30 18:06:45,1,1,王峰,0
10000010000003550,9,2015-04-25 18:06:45,0,1,杨夜,1
10000010000003551,9,2015-05-16 18:06:45,0,0,潘明浩,1
10000010000003552,10,2015-03-16 18:06:45,1,1,沈修,0
10000010000003553,10,2015-05-21 18:06:45,1,1,柳一菲,1
10000010000003554,10,2015-06-07 18:06:45,0,0,潘一菲,1
10000010000003555,9,2015-06-04 18:06:45,1,1,钱月月,0
10000010000003556,9,2015-04-09 18:06:45,0,0,柳晓东,1
10000010000003557,10,2015-03-27 18:06:45,1,0,柳总,1
10000010000003558,10,2015-05-12 18:06:45,0,0,冯小小,1
10000010000003559,10,2015-04-22 18:06:45,1,0,潘雨,1
10000010000003560,10,2015-05-20 18:06:45,0,0,刘年,1
